id,busId,tripId,latitude,longitude,speed,heading,accuracy,timestamp
9febc36b-e874-4d33-9a04-543c410562e2,bus-01,93729882-7bce-4767-8714-c4d671692234,15.147795553089763,76.89587068987441,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:56.037Z
fca026bb-1b9c-49e5-bd4b-f16adee622d8,bus-01,93729882-7bce-4767-8714-c4d671692234,15.148093803404414,76.89522010593541,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:56.290Z
5a08635b-ea0c-43fc-a0cd-356ffd7ef9c4,bus-01,93729882-7bce-4767-8714-c4d671692234,15.148392053719064,76.8945695219964,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:56.541Z
a2f7e63a-ce58-4d95-a07a-bdc898f226db,bus-01,93729882-7bce-4767-8714-c4d671692234,15.148690304033716,76.89391893805741,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:56.792Z
c88fa048-4d61-4cc6-866e-9f191c35feb2,bus-01,93729882-7bce-4767-8714-c4d671692234,15.148988554348367,76.8932683541184,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:57.044Z
c7d92755-9fda-40ca-b122-7368158e50af,bus-01,93729882-7bce-4767-8714-c4d671692234,15.149286804663019,76.89261777017941,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:57.295Z
1936547e-a0e9-4c14-9231-ee1b46478acb,bus-01,93729882-7bce-4767-8714-c4d671692234,15.14958505497767,76.89196718624041,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:57.548Z
840b6a56-a772-427c-a859-9dc2da7d4207,bus-01,93729882-7bce-4767-8714-c4d671692234,15.149883305292322,76.89131660230142,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:57.802Z
e83c0ff1-3ac8-49d1-aff4-a547ad0f2961,bus-01,93729882-7bce-4767-8714-c4d671692234,15.150181555606972,76.89066601836241,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:58.052Z
388b8980-4d8f-4698-862c-312547a7da14,bus-01,93729882-7bce-4767-8714-c4d671692234,15.150479805921623,76.8900154344234,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:58.317Z
ffb988a0-355e-498e-9315-e360018b200d,bus-01,93729882-7bce-4767-8714-c4d671692234,15.150778056236275,76.88936485048441,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:58.571Z
d25170b3-841a-4a43-bec2-9a00010848ae,bus-01,93729882-7bce-4767-8714-c4d671692234,15.151076306550927,76.8887142665454,309.2049259258163,295.4131985685795,0,2026-09-01T14:50:58.821Z
f9aaadec-7aae-4915-b650-f6673d57245d,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.141934483813351,76.94575921146829,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:09.104Z
6ec6f86f-f0f1-4f52-890d-2c11d53820e7,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.142369549694452,76.94519748148582,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:09.368Z
b6fcc796-fe8e-4799-94de-691e46a1078c,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.142804615575553,76.94463575150336,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:09.633Z
6f54eb2f-1307-4f7c-b750-936be9dd2ead,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.143239681456654,76.9440740215209,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:09.896Z
aae51002-e03d-41aa-983f-62e536bc26ba,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.143674747337753,76.94351229153844,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:10.160Z
0f2d14b1-5983-47df-8b7e-b3c9d5f2ea1a,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.144109813218854,76.94295056155597,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:10.411Z
f471e76b-8604-4ba7-8a46-3457b48e978e,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.144544879099955,76.94238883157351,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:10.675Z
5d498de9-7ec9-4387-a1c4-6ed1749c896f,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.144979944981056,76.94182710159104,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:10.927Z
ba082784-945c-4ee4-9c23-c0197e70d525,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.145415010862157,76.94126537160858,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:11.191Z
e896fb69-9c4a-40f0-b545-8050d89a37bb,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.145850076743258,76.94070364162613,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:11.455Z
42361e19-15e6-4b11-a60a-fb23bb45a7a4,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.14628514262436,76.94014191164366,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:11.720Z
6f2bd461-0387-4b4c-8c01-b76894edd105,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.14672020850546,76.9395801816612,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:11.983Z
394a325d-9b6f-4463-ae69-3a2021996012,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.147155274386561,76.93901845167873,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:12.233Z
813c2bb0-5b47-455e-8c92-614b83a03e52,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.147590340267662,76.93845672169627,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:12.499Z
9b57f3d4-be30-455e-93b5-dfa13806f105,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.148025406148761,76.9378949917138,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:12.761Z
